ST,INSTRUMENT_ID,ANSWER_ID,ESTIMATE_PERCENTAGE,SE
NJ,10,1,0.043,  1.22
NJ,10,2,0.092,  0.66
NJ,10,3,0.182,  1.85
NJ,10,4,0.308,  2.45
NJ,10,5,0.207,  1.50
NJ,10,6,0.052,  0.79
NJ,10,7,0.116,  1.82
NJ,11,1,0.069,  0.76
NJ,11,2,0.931,  0.76
NJ,12,1,0.231,  2.48
NJ,12,2,0.769,  2.48
NJ,13,1,0.741,  1.35
NJ,13,2,0.321,  2.30
NJ,13,3,0.120,  1.94
NJ,13,4,0.024,  0.57
NJ,13,5,0.047,  0.81
NJ,13,6,0.040,  0.68
NJ,13,7,0.113,  1.36
NJ,13,8,0.054,  0.80
NJ,13,9,0.037,  0.65
NJ,13,10,0.155,  1.35
NJ,14,1,0.692,  1.43
NJ,14,2,0.213,  2.51
NJ,14,3,0.062,  1.72
NJ,14,4,0.021,  0.58
NJ,14,5,0.249,  0.80
NJ,15,1,0.017,  0.58
NJ,15,2,0.109,  1.27
NJ,15,3,0.230,  1.25
NJ,15,4,0.465,  2.05
NJ,15,5,0.111,  1.53
NJ,15,6,0.069,  1.24
NM,1,1,0.385,  4.93
NM,1,2,0.410,  4.03
NM,1,3,0.185,  3.64
NM,2,1,0.163,  2.41
NM,2,2,0.478,  3.55
NM,2,3,0.359,  4.55
NM,3,1,0.124,  4.43
NM,3,3,0.067,  2.19
NM,3,4,0.129,  3.32
NM,3,5,0.262,  4.38
NM,3,6,0.175,  2.62
NM,3,8,0.090,  3.82
NM,4,1,0.296,  2.35
NM,4,2,0.704,  2.35
NM,5,1,0.084,  2.88
NM,5,2,0.184,  1.95
NM,5,3,0.732,  3.13
NM,6,1,0.158,  3.78
NM,6,2,0.296,  4.62
NM,6,3,0.546,  3.78
NM,7,1,0.368,  5.88
NM,7,2,0.632,  5.88
NM,8,1,0.078,  2.24
NM,8,2,0.922,  2.24
NM,9,1,0.124,  2.22
NM,9,2,0.876,  2.22
NM,10,1,0.075,  1.94
NM,10,2,0.087,  2.43
NM,10,3,0.192,  4.05
NM,10,4,0.210,  1.47
NM,10,5,0.308,  3.22
NM,10,7,0.108,  3.01
NM,11,2,0.957,  1.65
NM,12,1,0.156,  2.50
NM,12,2,0.844,  2.50
NM,13,1,0.582,  2.32
NM,13,2,0.304,  3.21
NM,13,3,0.126,  2.99
NM,13,6,0.095,  2.71
NM,13,7,0.146,  2.06
NM,13,10,0.311,  3.19
NM,14,1,0.537,  2.47
NM,14,2,0.168,  2.07
NM,14,3,0.079,  2.15
NM,14,5,0.406,  2.73
NM,15,2,0.109,  2.95
NM,15,3,0.202,  2.76
NM,15,4,0.384,  4.27
NM,15,5,0.106,  2.59
NM,15,6,0.165,  3.94
NV,1,1,0.434,  4.39
NV,1,2,0.377,  4.62
NV,1,3,0.146,  3.40
NV,2,1,0.155,  2.91
NV,2,2,0.513,  4.58
NV,2,3,0.332,  3.34
NV,3,1,0.121,  2.54
NV,3,2,0.078,  2.41
NV,3,3,0.046,  1.12
NV,3,4,0.070,  1.40
NV,3,5,0.193,  3.10
NV,3,6,0.187,  2.19
NV,3,7,0.085,  1.64
NV,3,8,0.082,  2.05
NV,3,9,0.083,  1.30
NV,3,10,0.054,  1.43
NV,4,1,0.298,  3.05
NV,4,2,0.702,  3.05
NV,5,1,0.066,  1.52
NV,5,2,0.159,  2.18
NV,5,3,0.775,  2.48
NV,6,1,0.132,  2.83
NV,6,2,0.257,  3.57
NV,6,3,0.611,  4.19
NV,7,1,0.338,  3.84
NV,7,2,0.662,  3.84
NV,8,2,0.967,  1.10
NV,9,1,0.086,  2.26
NV,9,2,0.914,  2.26
NV,10,1,0.043,  1.90
NV,10,2,0.051,  2.00
NV,10,3,0.143,  1.95
NV,10,4,0.321,  2.77
NV,10,5,0.323,  4.44
NV,10,7,0.094,  1.66
NV,11,1,0.043,  1.07
NV,11,2,0.957,  1.07
NV,12,1,0.147,  1.67
NV,12,2,0.853,  1.67
NV,13,1,0.737,  3.35
NV,13,2,0.320,  4.04
NV,13,3,0.082,  2.18
NV,13,6,0.067,  2.37
NV,13,7,0.121,  2.12
NV,13,10,0.198,  3.09
NV,14,1,0.674,  3.42
NV,14,2,0.220,  2.55
NV,14,3,0.034,  1.06
NV,14,5,0.300,  3.72
NV,15,2,0.078,  2.18
NV,15,3,0.227,  3.55
NV,15,4,0.455,  5.13
NV,15,5,0.111,  2.06
NV,15,6,0.093,  2.17
NY,1,1,0.546,  2.39
NY,1,2,0.360,  1.38
NY,1,3,0.053,  0.94
NY,1,4,0.024,  0.50
NY,1,5,0.017,  0.37
NY,2,1,0.107,  0.99
NY,2,2,0.587,  1.68
NY,2,3,0.306,  1.64
NY,3,1,0.196,  1.63
NY,3,2,0.053,  0.70
NY,3,3,0.042,  0.75
NY,3,4,0.120,  0.75
NY,3,5,0.154,  0.80
NY,3,6,0.132,  0.89
NY,3,7,0.066,  0.86
NY,3,8,0.079,  1.05
NY,3,9,0.080,  1.57
NY,3,10,0.078,  0.68
NY,4,1,0.424,  1.39
NY,4,2,0.576,  1.39
NY,5,1,0.075,  0.63
NY,5,2,0.197,  0.96
NY,5,3,0.728,  1.17
NY,6,1,0.097,  1.36
NY,6,2,0.304,  1.34
NY,6,3,0.599,  1.48
NY,7,1,0.390,  1.46
NY,7,2,0.610,  1.46
NY,8,1,0.061,  1.00
NY,8,2,0.939,  1.00
NY,9,1,0.132,  1.25
NY,9,2,0.868,  1.25
NY,10,1,0.055,  0.66
NY,10,2,0.071,  0.98
NY,10,3,0.181,  1.32
NY,10,4,0.297,  1.50
NY,10,5,0.231,  1.64
NY,10,6,0.056,  0.63
NY,10,7,0.110,  0.88
NY,11,1,0.072,  1.12
NY,11,2,0.928,  1.12
NY,12,1,0.240,  1.26
NY,12,2,0.760,  1.26
NY,13,1,0.745,  1.45
NY,13,2,0.334,  1.31
NY,13,3,0.107,  0.91
NY,13,4,0.026,  0.51
NY,13,5,0.052,  0.55
NY,13,6,0.067,  0.83
NY,13,7,0.130,  1.11
NY,13,8,0.060,  0.89
NY,13,9,0.039,  0.59
NY,13,10,0.169,  1.08
NY,14,1,0.713,  1.25
NY,14,2,0.216,  1.95
NY,14,3,0.046,  1.13
NY,14,4,0.022,  0.67
NY,14,5,0.235,  1.17
NY,15,1,0.024,  0.70
NY,15,2,0.115,  0.89
NY,15,3,0.198,  1.63
NY,15,4,0.455,  1.99
NY,15,5,0.158,  1.16
NY,15,6,0.050,  0.46
OH,1,1,0.364,  2.32
OH,1,2,0.476,  1.76
OH,1,3,0.121,  1.23
OH,1,4,0.017,  0.58
OH,1,5,0.022,  0.42
OH,2,1,0.207,  1.40
OH,2,2,0.498,  2.49
OH,2,3,0.295,  1.99
OH,3,1,0.062,  0.98
OH,3,2,0.040,  0.87
OH,3,3,0.037,  0.58
OH,3,4,0.111,  1.52
OH,3,5,0.216,  1.55
OH,3,6,0.157,  1.46
OH,3,7,0.079,  1.34
OH,3,8,0.107,  1.25
OH,3,9,0.093,  0.88
OH,3,10,0.100,  1.42
OH,4,1,0.161,  1.65
OH,4,2,0.839,  1.65
OH,5,1,0.118,  1.14
OH,5,2,0.140,  1.50
OH,5,3,0.742,  1.15
OH,6,1,0.177,  0.79
OH,6,2,0.275,  2.26
OH,6,3,0.548,  2.28
OH,7,1,0.344,  2.06
OH,7,2,0.656,  2.06
OH,8,1,0.047,  0.91
OH,8,2,0.953,  0.91
OH,9,1,0.062,  0.84
OH,9,2,0.938,  0.84
OH,10,1,0.033,  0.51
OH,10,2,0.084,  1.54
OH,10,3,0.179,  1.60
OH,10,4,0.311,  1.39
OH,10,5,0.263,  1.45
OH,10,6,0.016,  0.59
OH,10,7,0.114,  1.08
OH,11,1,0.048,  1.30
OH,11,2,0.952,  1.30
OH,12,1,0.119,  0.81
OH,12,2,0.881,  0.81
OH,13,1,0.802,  1.84
OH,13,2,0.253,  1.80
OH,13,3,0.115,  0.93
OH,13,4,0.028,  0.56
OH,13,5,0.038,  0.76
OH,13,6,0.063,  1.13
OH,13,7,0.103,  0.89
OH,13,8,0.036,  0.79
OH,13,9,0.031,  0.92
OH,13,10,0.152,  1.66
OH,14,1,0.772,  1.97
OH,14,2,0.169,  1.32
OH,14,3,0.080,  0.81
OH,14,4,0.028,  0.41
OH,14,5,0.187,  1.39
OH,15,1,0.041,  0.76
OH,15,2,0.127,  1.45
OH,15,3,0.225,  2.25
OH,15,4,0.396,  2.02
OH,15,5,0.092,  1.18
OH,15,6,0.119,  2.05
OK,1,1,0.338,  3.20
OK,1,2,0.479,  3.97
OK,1,3,0.151,  2.50
OK,2,1,0.175,  1.30
OK,2,2,0.484,  3.77
OK,2,3,0.342,  3.21
OK,3,1,0.068,  2.35
OK,3,2,0.044,  1.38
OK,3,3,0.053,  1.78
OK,3,4,0.173,  2.53
OK,3,5,0.192,  2.46
OK,3,6,0.153,  3.29
OK,3,7,0.064,  1.43
OK,3,8,0.090,  1.41
OK,3,9,0.075,  1.58
OK,3,10,0.088,  1.89
OK,4,1,0.168,  2.64
OK,4,2,0.832,  2.64
OK,5,1,0.100,  2.31
OK,5,2,0.070,  1.48
OK,5,3,0.830,  2.50
OK,6,1,0.114,  1.13
OK,6,2,0.161,  3.00
OK,6,3,0.725,  3.50
OK,7,1,0.322,  2.26
OK,7,2,0.678,  2.26
OK,8,1,0.039,  1.24
OK,8,2,0.961,  1.24
OK,9,1,0.064,  1.35
OK,9,2,0.936,  1.35
OK,10,1,0.051,  1.57
OK,10,2,0.077,  1.44
OK,10,3,0.245,  3.25
OK,10,4,0.250,  3.02
OK,10,5,0.218,  1.88
OK,10,7,0.135,  2.45
OK,11,1,0.062,  1.84
OK,11,2,0.938,  1.84
OK,12,1,0.100,  1.55
OK,12,2,0.900,  1.55
OK,13,1,0.766,  4.51
OK,13,2,0.234,  4.56
OK,13,3,0.126,  2.75
OK,13,6,0.051,  1.09
OK,13,7,0.094,  1.79
OK,13,10,0.166,  3.40
OK,14,1,0.753,  4.64
OK,14,2,0.150,  3.78
OK,14,3,0.082,  2.26
OK,14,5,0.206,  4.32
OK,15,2,0.188,  2.30
OK,15,3,0.234,  3.81
OK,15,4,0.342,  2.33
OK,15,5,0.077,  1.75
OK,15,6,0.133,  2.48
OR,1,1,0.369,  2.18
OR,1,2,0.479,  2.38
OR,1,3,0.107,  1.31
OR,1,4,0.033,  1.10
OR,2,1,0.144,  0.84
OR,2,2,0.510,  2.68
OR,2,3,0.345,  2.14
OR,3,1,0.076,  0.91
OR,3,2,0.062,  0.86
OR,3,3,0.050,  0.88
OR,3,4,0.107,  1.55
OR,3,5,0.212,  1.94
OR,3,6,0.152,  1.65
OR,3,7,0.062,  1.50
OR,3,8,0.104,  0.89
OR,3,9,0.092,  1.26
OR,3,10,0.082,  1.11
OR,4,1,0.242,  2.42
OR,4,2,0.758,  2.42
OR,5,1,0.111,  1.48
OR,5,2,0.098,  0.92
OR,5,3,0.791,  1.82
OR,6,1,0.117,  1.17
OR,6,2,0.249,  1.43
OR,6,3,0.634,  1.74
OR,7,1,0.390,  2.18
OR,7,2,0.610,  2.18
OR,8,1,0.067,  1.29
OR,8,2,0.933,  1.29
OR,9,1,0.091,  1.41
OR,9,2,0.909,  1.41
OR,10,1,0.055,  0.90
OR,10,2,0.066,  1.22
OR,10,3,0.183,  2.06
OR,10,4,0.304,  2.22
OR,10,5,0.280,  1.80
OR,10,6,0.026,  0.40
OR,10,7,0.086,  0.87
OR,11,1,0.063,  1.09
OR,11,2,0.937,  1.09
OR,12,1,0.142,  0.93
OR,12,2,0.858,  0.93
OR,13,1,0.694,  2.05
OR,13,2,0.283,  2.01
OR,13,3,0.114,  1.78
OR,13,4,0.031,  0.98
OR,13,5,0.088,  1.55
OR,13,6,0.070,  1.31
OR,13,7,0.123,  1.51
OR,13,8,0.056,  1.04
OR,13,9,0.045,  0.94
OR,13,10,0.210,  2.12
OR,14,1,0.664,  1.88
OR,14,2,0.197,  2.07
OR,14,3,0.069,  1.39
OR,14,5,0.279,  2.19
OR,15,1,0.027,  0.42
OR,15,2,0.143,  2.12
OR,15,3,0.167,  1.90
OR,15,4,0.451,  1.65
OR,15,5,0.113,  1.53
OR,15,6,0.099,  1.43
PA,1,1,0.460,  3.06
PA,1,2,0.392,  2.33
PA,1,3,0.102,  1.36
PA,1,4,0.027,  0.74
PA,1,5,0.020,  0.65
PA,2,1,0.165,  2.03
PA,2,2,0.496,  1.95
PA,2,3,0.340,  1.94
PA,3,1,0.142,  1.69
PA,3,2,0.052,  0.85
PA,3,3,0.048,  1.08
PA,3,4,0.106,  1.00
PA,3,5,0.149,  1.57
PA,3,6,0.154,  2.17
PA,3,7,0.084,  0.43
PA,3,8,0.109,  1.63
PA,3,9,0.081,  0.96
PA,3,10,0.076,  0.81
PA,4,1,0.327,  1.96
PA,4,2,0.673,  1.96
PA,5,1,0.123,  2.03
PA,5,2,0.152,  1.69
PA,5,3,0.724,  2.39
PA,6,1,0.142,  1.48
PA,6,2,0.260,  1.84
PA,6,3,0.599,  2.14
PA,7,1,0.343,  2.19
PA,7,2,0.657,  2.19
PA,8,1,0.041,  0.73
PA,8,2,0.959,  0.73
PA,9,1,0.130,  1.48
PA,9,2,0.870,  1.48
PA,10,1,0.040,  0.59
PA,10,2,0.110,  1.01
PA,10,3,0.174,  1.90
PA,10,4,0.290,  1.79
PA,10,5,0.245,  1.29
PA,10,6,0.040,  1.20
PA,10,7,0.100,  0.89
PA,11,1,0.054,  0.91
PA,11,2,0.946,  0.91
PA,12,1,0.166,  1.45
PA,12,2,0.834,  1.45
PA,13,1,0.776,  1.93
PA,13,2,0.271,  0.93
PA,13,3,0.097,  0.98
PA,13,4,0.029,  0.66
PA,13,5,0.053,  0.97
PA,13,6,0.085,  1.34
PA,13,7,0.125,  1.57
PA,13,8,0.030,  1.01
PA,13,9,0.032,  0.51
PA,13,10,0.145,  1.75
PA,14,1,0.746,  1.74
PA,14,2,0.194,  1.00
PA,14,3,0.059,  0.74
PA,14,4,0.035,  0.82
PA,14,5,0.202,  1.61
PA,15,1,0.045,  0.77
PA,15,2,0.135,  1.88
PA,15,3,0.211,  1.35
PA,15,4,0.421,  2.16
PA,15,5,0.103,  1.39
PA,15,6,0.085,  1.57
PR,1,1,0.477,  4.00
PR,1,2,0.449,  4.53
PR,1,3,0.069,  2.55
PR,2,1,0.089,  1.22
PR,2,2,0.742,  3.58
PR,2,3,0.169,  2.62
PR,3,1,0.152,  3.76
PR,3,2,0.093,  2.69
PR,3,3,0.097,  2.38
PR,3,4,0.153,  3.19
PR,3,5,0.195,  3.65
PR,3,6,0.111,  1.67
PR,3,8,0.109,  2.01
PR,4,1,0.573,  3.98
PR,4,2,0.427,  3.98
PR,5,2,0.215,  3.99
PR,5,3,0.713,  6.23
PR,6,1,0.089,  3.37
PR,6,2,0.483,  3.49
PR,6,3,0.429,  5.51
PR,7,1,0.407,  5.31
PR,7,2,0.593,  5.31
PR,8,1,0.090,  2.12
PR,8,2,0.910,  2.12
PR,9,1,0.201,  3.37
PR,9,2,0.799,  3.37
PR,10,2,0.107,  3.01
PR,10,3,0.241,  4.62
PR,10,4,0.295,  3.47
PR,10,5,0.163,  2.32
PR,10,7,0.084,  1.84
PR,11,1,0.077,  2.16
PR,11,2,0.923,  2.16
PR,12,1,0.255,  2.59
PR,12,2,0.745,  2.59
PR,13,1,0.695,  3.28
PR,13,2,0.204,  4.00
PR,13,3,0.125,  4.35
PR,13,5,0.188,  2.77
PR,13,7,0.086,  2.76
PR,13,10,0.137,  2.95
PR,14,1,0.675,  2.63
PR,14,2,0.113,  3.10
PR,14,3,0.089,  2.25
PR,14,5,0.239,  2.55
PR,15,2,0.183,  2.46
PR,15,3,0.224,  4.15
PR,15,4,0.452,  5.40
PR,15,5,0.096,  2.63
RI,1,1,0.450,  7.41
RI,1,2,0.359,  6.81
RI,1,3,0.169,  4.84
RI,2,1,0.119,  4.03
RI,2,2,0.550,  7.54
RI,2,3,0.331,  5.72
RI,3,5,0.251,  7.52
RI,3,8,0.164,  6.10
RI,4,1,0.282,  5.45
RI,4,2,0.718,  5.45
RI,5,1,0.159,  6.26
RI,5,3,0.726,  6.76
RI,6,1,0.136,  5.41
RI,6,2,0.202,  4.56
RI,6,3,0.661,  6.56
RI,7,1,0.352,  4.96
RI,7,2,0.648,  4.96
RI,8,2,0.981,  1.96
RI,9,2,0.895,  4.14
RI,10,3,0.176,  4.83
RI,10,4,0.348,  5.89
RI,10,5,0.262,  5.20
RI,11,2,0.974,  1.90
RI,12,1,0.119,  4.02
RI,12,2,0.881,  4.02
RI,13,1,0.655,  6.03
RI,13,2,0.283,  3.65
RI,13,3,0.203,  4.39
RI,13,10,0.229,  4.68
RI,14,1,0.649,  6.43
RI,14,2,0.195,  3.54
RI,14,5,0.293,  4.85
RI,15,3,0.195,  6.70
RI,15,4,0.419,  4.55
RI,15,6,0.139,  5.02
SC,1,1,0.344,  2.01
SC,1,2,0.443,  3.82
SC,1,3,0.157,  3.39
SC,1,4,0.052,  1.91
SC,2,1,0.187,  2.65
SC,2,2,0.545,  3.88
SC,2,3,0.269,  3.89
SC,3,1,0.061,  2.38
SC,3,2,0.045,  1.26
SC,3,3,0.087,  2.15
SC,3,4,0.095,  2.40
SC,3,5,0.208,  2.37
SC,3,6,0.168,  2.37
SC,3,7,0.086,  2.24
SC,3,8,0.107,  1.16
SC,3,9,0.061,  1.62
SC,3,10,0.082,  2.09
SC,4,1,0.168,  2.00
SC,4,2,0.832,  2.00
SC,5,1,0.084,  2.36
SC,5,2,0.072,  2.33
SC,5,3,0.844,  3.17
SC,6,1,0.101,  1.59
SC,6,2,0.221,  2.80
SC,6,3,0.677,  3.05
SC,7,1,0.356,  2.67
SC,7,2,0.644,  2.67
SC,8,1,0.049,  1.70
SC,8,2,0.951,  1.70
SC,9,1,0.098,  1.92
SC,9,2,0.902,  1.92
SC,10,1,0.053,  1.83
SC,10,2,0.093,  2.27
SC,10,3,0.215,  2.68
SC,10,4,0.303,  2.00
SC,10,5,0.224,  2.88
SC,10,7,0.103,  1.89
SC,11,1,0.045,  0.90
SC,11,2,0.955,  0.90
SC,12,1,0.114,  1.72
SC,12,2,0.886,  1.72
SC,13,1,0.704,  3.58
SC,13,2,0.253,  2.53
SC,13,3,0.113,  2.73
SC,13,6,0.075,  1.40
SC,13,7,0.082,  1.53
SC,13,10,0.238,  3.73
SC,14,1,0.668,  3.04
SC,14,2,0.165,  2.41
SC,14,3,0.036,  1.32
SC,14,5,0.300,  3.74
SC,15,2,0.159,  2.18
SC,15,3,0.247,  2.26
SC,15,4,0.344,  3.88
SC,15,5,0.075,  1.60
SC,15,6,0.148,  3.88
SD,1,1,0.276,  4.77
SD,1,2,0.435,  3.89
SD,1,3,0.233,  1.55
SD,2,1,0.151,  5.28
SD,2,2,0.396,  2.60
SD,2,3,0.454,  3.53
SD,3,4,0.179,  1.97
SD,3,5,0.297,  3.81
SD,3,6,0.109,  1.68
SD,3,10,0.109,  2.85
SD,4,1,0.149,  5.20
SD,4,2,0.851,  5.20
SD,5,1,0.130,  4.16
SD,5,3,0.787,  4.47
SD,6,1,0.116,  4.34
SD,6,2,0.185,  4.48
SD,6,3,0.699,  7.66
SD,7,1,0.243,  4.02
SD,7,2,0.757,  4.02
SD,8,2,0.911,  4.61
SD,9,2,0.927,  1.66
SD,10,2,0.106,  5.48
SD,10,3,0.157,  1.89
SD,10,4,0.249,  3.70
SD,10,5,0.261,  5.19
SD,10,7,0.152,  3.40
SD,11,2,0.960,  2.76
SD,12,2,0.913,  2.21
SD,13,1,0.707,  3.68
SD,13,2,0.270,  3.99
SD,13,3,0.131,  4.92
SD,13,10,0.201,  2.80
SD,14,1,0.686,  3.54
SD,14,2,0.179,  3.56
SD,14,5,0.274,  3.91
SD,15,2,0.158,  3.21
SD,15,3,0.184,  3.90
SD,15,4,0.355,  7.01
SD,15,6,0.155,  3.19
TN,1,1,0.323,  2.69
TN,1,2,0.474,  2.73
TN,1,3,0.154,  1.75
TN,1,4,0.036,  1.03
TN,2,1,0.210,  2.59
TN,2,2,0.464,  2.56
TN,2,3,0.326,  2.71
TN,3,1,0.059,  1.73
TN,3,2,0.041,  1.03
TN,3,3,0.035,  1.07
TN,3,4,0.095,  1.33
TN,3,5,0.178,  1.70
TN,3,6,0.206,  2.06
TN,3,7,0.082,  1.83
TN,3,8,0.123,  1.67
TN,3,9,0.092,  1.51
TN,3,10,0.089,  1.98
TN,4,1,0.170,  2.70
TN,4,2,0.830,  2.70
TN,5,1,0.112,  2.45
TN,5,2,0.097,  1.81
TN,5,3,0.791,  2.61
TN,6,1,0.116,  2.31
TN,6,2,0.229,  2.02
TN,6,3,0.655,  2.63
TN,7,1,0.354,  3.22
TN,7,2,0.646,  3.22
TN,8,1,0.053,  1.07
TN,8,2,0.947,  1.07
TN,9,1,0.077,  1.45
TN,9,2,0.923,  1.45
TN,10,1,0.048,  1.52
TN,10,2,0.100,  2.01
TN,10,3,0.224,  3.00
TN,10,4,0.227,  1.82
TN,10,5,0.251,  2.71
TN,10,7,0.123,  2.22
TN,11,1,0.069,  1.92
TN,11,2,0.931,  1.92
TN,12,1,0.107,  1.80
TN,12,2,0.893,  1.80
TN,13,1,0.772,  3.12
TN,13,2,0.238,  1.94
TN,13,3,0.082,  0.94
TN,13,6,0.123,  1.31
TN,13,7,0.117,  1.51
TN,13,9,0.032,  0.70
TN,13,10,0.162,  2.08
TN,14,1,0.752,  3.57
TN,14,2,0.164,  2.02
TN,14,3,0.063,  0.91
TN,14,5,0.200,  2.62
TN,15,2,0.174,  2.81
TN,15,3,0.206,  3.34
TN,15,4,0.409,  2.69
TN,15,5,0.067,  2.14
TN,15,6,0.117,  1.36
TX,1,1,0.419,  0.78
TX,1,2,0.428,  1.22
TX,1,3,0.112,  0.84
TX,1,4,0.029,  0.62
TX,1,5,0.012,  0.35
TX,2,1,0.196,  1.13
TX,2,2,0.505,  1.90
TX,2,3,0.299,  1.46
TX,3,1,0.070,  0.67
TX,3,2,0.039,  0.56
TX,3,3,0.054,  0.67
TX,3,4,0.108,  0.55
TX,3,5,0.210,  1.17
TX,3,6,0.167,  1.14
TX,3,7,0.074,  0.66
TX,3,8,0.106,  1.27
TX,3,9,0.098,  0.61
TX,3,10,0.075,  0.84
TX,4,1,0.207,  1.41
TX,4,2,0.793,  1.41
TX,5,1,0.093,  1.00
TX,5,2,0.116,  1.22
TX,5,3,0.791,  1.81
TX,6,1,0.098,  1.10
TX,6,2,0.256,  1.91
TX,6,3,0.645,  2.09
TX,7,1,0.349,  1.62
TX,7,2,0.651,  1.62
TX,8,1,0.055,  0.57
TX,8,2,0.945,  0.57
TX,9,1,0.094,  1.11
TX,9,2,0.906,  1.11
TX,10,1,0.036,  0.60
TX,10,2,0.076,  0.37
TX,10,3,0.192,  0.80
TX,10,4,0.327,  1.17
TX,10,5,0.247,  1.85
TX,10,6,0.020,  0.56
TX,10,7,0.102,  0.85
TX,11,1,0.050,  0.62
TX,11,2,0.950,  0.62
TX,12,1,0.147,  0.76
TX,12,2,0.853,  0.76
TX,13,1,0.759,  0.87
TX,13,2,0.262,  1.82
TX,13,3,0.112,  0.90
TX,13,4,0.018,  0.48
TX,13,5,0.032,  0.46
TX,13,6,0.072,  0.84
TX,13,7,0.102,  0.87
TX,13,8,0.043,  0.52
TX,13,9,0.030,  0.80
TX,13,10,0.178,  1.19
TX,14,1,0.723,  0.96
TX,14,2,0.170,  0.82
TX,14,3,0.057,  0.40
TX,14,4,0.021,  0.43
TX,14,5,0.244,  0.77
TX,15,1,0.033,  0.43
TX,15,2,0.136,  1.02
TX,15,3,0.232,  1.23
TX,15,4,0.421,  1.09
TX,15,5,0.065,  0.59
TX,15,6,0.112,  0.99
UT,1,1,0.285,  4.07
UT,1,2,0.475,  4.10
UT,1,3,0.180,  2.65
UT,1,4,0.048,  1.24
UT,2,1,0.189,  2.79
UT,2,2,0.436,  3.02
UT,2,3,0.375,  2.87
UT,3,1,0.076,  2.24
UT,3,2,0.051,  1.61
UT,3,3,0.031,  0.76
UT,3,4,0.131,  2.41
UT,3,5,0.199,  1.42
UT,3,6,0.144,  1.76
UT,3,7,0.086,  2.06
UT,3,8,0.113,  1.15
UT,3,9,0.075,  1.25
UT,3,10,0.094,  2.22
UT,4,1,0.145,  2.88
UT,4,2,0.855,  2.88
UT,5,1,0.064,  1.66
UT,5,2,0.074,  1.57
UT,5,3,0.862,  2.72
UT,6,1,0.096,  2.04
UT,6,2,0.238,  2.38
UT,6,3,0.667,  3.04
UT,7,1,0.344,  2.87
UT,7,2,0.656,  2.87
UT,8,1,0.044,  1.15
UT,8,2,0.956,  1.15
UT,9,1,0.050,  1.46
UT,9,2,0.950,  1.46
UT,10,1,0.046,  1.36
UT,10,2,0.069,  1.37
UT,10,3,0.202,  2.08
UT,10,4,0.323,  1.68
UT,10,5,0.278,  3.22
UT,10,7,0.069,  1.47
UT,11,2,0.983,  0.97
UT,12,1,0.070,  2.00
UT,12,2,0.930,  2.00
UT,13,1,0.700,  3.12
UT,13,2,0.239,  2.77
UT,13,3,0.089,  1.66
UT,13,5,0.040,  1.16
UT,13,6,0.058,  1.50
UT,13,7,0.128,  2.33
UT,13,10,0.216,  2.11
UT,14,1,0.686,  3.00
UT,14,2,0.131,  3.29
UT,14,3,0.068,  1.71
UT,14,5,0.291,  3.19
UT,15,2,0.109,  1.82
UT,15,3,0.200,  2.51
UT,15,4,0.406,  2.59
UT,15,5,0.088,  1.68
UT,15,6,0.167,  1.45
VA,1,1,0.377,  2.49
VA,1,2,0.412,  1.20
VA,1,3,0.169,  2.22
VA,1,4,0.026,  0.56
VA,2,1,0.169,  2.17
VA,2,2,0.429,  2.44
VA,2,3,0.402,  2.84
VA,3,1,0.083,  1.22
VA,3,2,0.034,  0.74
VA,3,3,0.055,  0.97
VA,3,4,0.104,  1.26
VA,3,5,0.200,  1.58
VA,3,6,0.156,  1.30
VA,3,7,0.076,  1.01
VA,3,8,0.107,  1.54
VA,3,9,0.104,  1.46
VA,3,10,0.081,  0.89
VA,4,1,0.236,  1.91
VA,4,2,0.764,  1.91
VA,5,1,0.070,  1.26
VA,5,2,0.109,  1.28
VA,5,3,0.821,  1.96
VA,6,1,0.114,  1.17
VA,6,2,0.248,  2.16
VA,6,3,0.637,  2.72
VA,7,1,0.354,  2.16
VA,7,2,0.646,  2.16
VA,8,1,0.036,  0.81
VA,8,2,0.964,  0.81
VA,9,1,0.100,  1.90
VA,9,2,0.900,  1.90
VA,10,1,0.042,  1.27
VA,10,2,0.071,  1.40
VA,10,3,0.168,  1.39
VA,10,4,0.342,  2.82
VA,10,5,0.251,  1.54
VA,10,6,0.026,  1.00
VA,10,7,0.099,  1.65
VA,11,1,0.047,  1.29
VA,11,2,0.953,  1.29
VA,12,1,0.122,  2.02
VA,12,2,0.878,  2.02
VA,13,1,0.724,  1.27
VA,13,2,0.196,  2.04
VA,13,3,0.086,  1.00
VA,13,4,0.023,  0.63
VA,13,5,0.017,  0.61
VA,13,6,0.067,  0.82
VA,13,7,0.108,  1.30
VA,13,8,0.022,  0.76
VA,13,9,0.044,  1.10
VA,13,10,0.203,  1.75
VA,14,1,0.679,  1.02
VA,14,2,0.137,  1.61
VA,14,3,0.045,  0.91
VA,14,4,0.025,  0.82
VA,14,5,0.280,  1.30
VA,15,1,0.027,  0.75
VA,15,2,0.109,  1.21
VA,15,3,0.218,  1.26
VA,15,4,0.405,  2.11
VA,15,5,0.104,  1.06
VA,15,6,0.137,  1.81
VT,1,1,0.420,  4.02
VT,1,2,0.471,  4.57
VT,1,3,0.071,  2.04
VT,2,1,0.161,  4.39
VT,2,2,0.485,  4.49
VT,2,3,0.354,  4.94
