ST,INSTRUMENT_ID,ANSWER_ID,ESTIMATE_PERCENTAGE,SE
NJ,13,6,0.074,  1.32
NJ,13,7,0.123,  1.56
NJ,13,8,0.051,  1.25
NJ,13,9,0.029,  0.56
NJ,13,10,0.142,  0.98
NJ,14,1,0.684,  2.41
NJ,14,2,0.156,  1.19
NJ,14,3,0.033,  0.81
NJ,14,4,0.019,  0.44
NJ,14,5,0.267,  2.31
NJ,15,1,0.032,  0.94
NJ,15,2,0.101,  1.49
NJ,15,3,0.228,  1.64
NJ,15,4,0.453,  1.61
NJ,15,5,0.124,  0.56
NJ,15,6,0.062,  0.83
NM,1,1,0.418,  3.42
NM,1,2,0.390,  4.91
NM,1,3,0.162,  4.65
NM,2,1,0.093,  2.75
NM,2,2,0.563,  5.25
NM,2,3,0.343,  4.33
NM,3,1,0.129,  4.07
NM,3,4,0.211,  5.97
NM,3,5,0.139,  4.66
NM,3,6,0.185,  3.06
NM,3,8,0.059,  2.61
NM,4,1,0.317,  5.67
NM,4,2,0.683,  5.67
NM,5,1,0.086,  2.37
NM,5,2,0.193,  3.81
NM,5,3,0.722,  4.14
NM,6,1,0.114,  2.14
NM,6,2,0.349,  4.11
NM,6,3,0.537,  4.22
NM,7,1,0.432,  4.34
NM,7,2,0.568,  4.34
NM,8,2,0.958,  1.89
NM,9,1,0.227,  4.55
NM,9,2,0.773,  4.55
NM,10,3,0.169,  2.96
NM,10,4,0.388,  3.08
NM,10,5,0.196,  2.81
NM,10,7,0.083,  1.33
NM,11,1,0.056,  1.62
NM,11,2,0.944,  1.62
NM,12,1,0.148,  3.48
NM,12,2,0.852,  3.48
NM,13,1,0.687,  4.86
NM,13,2,0.335,  3.29
NM,13,3,0.149,  2.08
NM,13,6,0.070,  1.53
NM,13,7,0.105,  2.77
NM,13,10,0.178,  3.28
NM,14,1,0.658,  4.71
NM,14,2,0.217,  3.58
NM,14,5,0.296,  3.55
NM,15,2,0.148,  3.56
NM,15,3,0.199,  3.26
NM,15,4,0.404,  5.41
NM,15,5,0.124,  3.39
NM,15,6,0.082,  1.83
NV,1,1,0.437,  3.85
NV,1,2,0.442,  3.42
NV,1,3,0.112,  2.95
NV,2,1,0.081,  3.29
NV,2,2,0.635,  4.27
NV,2,3,0.285,  4.02
NV,3,1,0.139,  3.51
NV,3,3,0.066,  2.25
NV,3,4,0.103,  2.22
NV,3,5,0.231,  2.92
NV,3,6,0.169,  2.78
NV,3,7,0.050,  1.33
NV,3,8,0.070,  1.90
NV,3,9,0.067,  1.37
NV,3,10,0.073,  1.30
NV,4,1,0.367,  4.23
NV,4,2,0.633,  4.23
NV,5,1,0.107,  2.96
NV,5,2,0.165,  2.89
NV,5,3,0.729,  3.52
NV,6,1,0.129,  3.03
NV,6,2,0.328,  3.53
NV,6,3,0.543,  2.15
NV,7,1,0.373,  4.33
NV,7,2,0.627,  4.33
NV,8,1,0.081,  2.40
NV,8,2,0.919,  2.40
NV,9,1,0.110,  2.37
NV,9,2,0.890,  2.37
NV,10,2,0.138,  1.57
NV,10,3,0.145,  3.11
NV,10,4,0.317,  4.54
NV,10,5,0.220,  3.97
NV,10,7,0.088,  1.49
NV,11,1,0.094,  2.44
NV,11,2,0.906,  2.44
NV,12,1,0.214,  2.38
NV,12,2,0.786,  2.38
NV,13,1,0.757,  4.11
NV,13,2,0.286,  3.51
NV,13,3,0.134,  2.58
NV,13,6,0.092,  2.51
NV,13,7,0.088,  2.68
NV,13,10,0.210,  4.43
NV,14,1,0.676,  3.21
NV,14,2,0.144,  2.33
NV,14,3,0.062,  1.72
NV,14,5,0.294,  3.73
NV,15,2,0.088,  2.65
NV,15,3,0.219,  2.67
NV,15,4,0.467,  3.29
NV,15,5,0.126,  2.23
NV,15,6,0.077,  2.28
NY,1,1,0.620,  1.47
NY,1,2,0.303,  1.51
NY,1,3,0.049,  0.83
NY,1,4,0.016,  0.44
NY,1,5,0.012,  0.34
NY,2,1,0.089,  0.69
NY,2,2,0.650,  1.51
NY,2,3,0.261,  1.58
NY,3,1,0.218,  0.73
NY,3,2,0.048,  0.50
NY,3,3,0.043,  0.61
NY,3,4,0.114,  0.95
NY,3,5,0.172,  0.63
NY,3,6,0.100,  0.72
NY,3,7,0.062,  0.99
NY,3,8,0.088,  0.62
NY,3,9,0.071,  0.78
NY,3,10,0.083,  0.79
NY,4,1,0.498,  1.02
NY,4,2,0.502,  1.02
NY,5,1,0.105,  1.46
NY,5,2,0.219,  1.57
NY,5,3,0.677,  1.67
NY,6,1,0.126,  0.93
NY,6,2,0.366,  1.72
NY,6,3,0.507,  2.02
NY,7,1,0.469,  0.87
NY,7,2,0.531,  0.87
NY,8,1,0.072,  0.79
NY,8,2,0.928,  0.79
NY,9,1,0.144,  0.87
NY,9,2,0.856,  0.87
NY,10,1,0.035,  0.68
NY,10,2,0.085,  1.06
NY,10,3,0.191,  1.90
NY,10,4,0.303,  2.54
NY,10,5,0.219,  1.49
NY,10,6,0.064,  0.86
NY,10,7,0.103,  0.90
NY,11,1,0.081,  0.79
NY,11,2,0.919,  0.79
NY,12,1,0.270,  0.73
NY,12,2,0.730,  0.73
NY,13,1,0.773,  1.41
NY,13,2,0.297,  1.23
NY,13,3,0.111,  0.91
NY,13,4,0.028,  0.45
NY,13,5,0.045,  0.38
NY,13,6,0.077,  1.12
NY,13,7,0.118,  1.35
NY,13,8,0.044,  0.53
NY,13,9,0.037,  0.66
NY,13,10,0.134,  1.06
NY,14,1,0.705,  1.33
NY,14,2,0.172,  1.41
NY,14,3,0.049,  0.83
NY,14,4,0.026,  0.27
NY,14,5,0.247,  1.05
NY,15,1,0.015,  0.40
NY,15,2,0.115,  0.86
NY,15,3,0.224,  1.27
NY,15,4,0.471,  1.20
NY,15,5,0.136,  0.98
NY,15,6,0.039,  0.58
OH,1,1,0.414,  1.17
OH,1,2,0.461,  1.87
OH,1,3,0.075,  1.01
OH,1,4,0.031,  0.70
OH,1,5,0.019,  0.58
OH,2,1,0.171,  1.16
OH,2,2,0.565,  1.71
OH,2,3,0.263,  2.00
OH,3,1,0.098,  0.61
OH,3,2,0.042,  0.74
OH,3,3,0.046,  0.57
OH,3,4,0.119,  2.13
OH,3,5,0.212,  1.81
OH,3,6,0.157,  1.76
OH,3,7,0.080,  0.78
OH,3,8,0.082,  1.23
OH,3,9,0.095,  0.83
OH,3,10,0.070,  0.65
OH,4,1,0.229,  1.56
OH,4,2,0.771,  1.56
OH,5,1,0.144,  1.68
OH,5,2,0.146,  1.17
OH,5,3,0.710,  1.63
OH,6,1,0.177,  1.35
OH,6,2,0.285,  1.76
OH,6,3,0.538,  1.96
OH,7,1,0.419,  1.91
OH,7,2,0.581,  1.91
OH,8,1,0.065,  1.01
OH,8,2,0.935,  1.01
OH,9,1,0.093,  1.25
OH,9,2,0.907,  1.25
OH,10,1,0.037,  0.47
OH,10,2,0.074,  1.17
OH,10,3,0.166,  1.44
OH,10,4,0.347,  1.95
OH,10,5,0.240,  1.92
OH,10,6,0.028,  0.93
OH,10,7,0.108,  0.97
OH,11,1,0.066,  0.95
OH,11,2,0.934,  0.95
OH,12,1,0.148,  1.08
OH,12,2,0.852,  1.08
OH,13,1,0.804,  1.55
OH,13,2,0.249,  2.04
OH,13,3,0.115,  1.17
OH,13,4,0.017,  0.64
OH,13,5,0.046,  1.26
OH,13,6,0.106,  1.59
OH,13,7,0.122,  1.28
OH,13,8,0.024,  0.55
OH,13,9,0.029,  0.32
OH,13,10,0.110,  1.35
OH,14,1,0.773,  1.67
OH,14,2,0.135,  1.53
OH,14,3,0.069,  0.88
OH,14,4,0.016,  0.61
OH,14,5,0.184,  1.47
OH,15,1,0.032,  0.68
OH,15,2,0.155,  0.88
OH,15,3,0.224,  1.28
OH,15,4,0.417,  1.71
OH,15,5,0.114,  1.49
OH,15,6,0.058,  0.77
OK,1,1,0.390,  3.05
OK,1,2,0.442,  3.52
OK,1,3,0.116,  2.19
OK,1,4,0.047,  1.45
OK,2,1,0.141,  2.18
OK,2,2,0.575,  3.97
OK,2,3,0.284,  3.07
OK,3,1,0.093,  2.48
OK,3,2,0.051,  1.41
OK,3,3,0.068,  1.42
OK,3,4,0.135,  3.35
OK,3,5,0.253,  3.33
OK,3,6,0.112,  2.08
OK,3,7,0.050,  1.00
OK,3,8,0.106,  2.64
OK,3,9,0.060,  1.30
OK,3,10,0.071,  2.06
OK,4,1,0.188,  3.00
OK,4,2,0.812,  3.00
OK,5,1,0.073,  1.69
OK,5,2,0.101,  2.02
OK,5,3,0.826,  2.05
OK,6,1,0.161,  2.15
OK,6,2,0.282,  2.34
OK,6,3,0.557,  2.47
OK,7,1,0.356,  2.93
OK,7,2,0.644,  2.93
OK,8,1,0.064,  1.57
OK,8,2,0.936,  1.57
OK,9,1,0.090,  2.81
OK,9,2,0.910,  2.81
OK,10,1,0.057,  1.29
OK,10,2,0.087,  1.58
OK,10,3,0.195,  3.02
OK,10,4,0.315,  3.51
OK,10,5,0.226,  2.68
OK,10,7,0.102,  1.17
OK,11,2,0.974,  1.22
OK,12,1,0.089,  2.30
OK,12,2,0.911,  2.30
OK,13,1,0.787,  3.66
OK,13,2,0.247,  1.96
OK,13,3,0.126,  2.70
OK,13,6,0.048,  1.98
OK,13,7,0.050,  1.46
OK,13,10,0.159,  2.03
OK,14,1,0.766,  3.36
OK,14,2,0.157,  2.98
OK,14,3,0.070,  0.98
OK,14,5,0.192,  2.42
OK,15,2,0.169,  2.84
OK,15,3,0.250,  3.57
OK,15,4,0.358,  3.54
OK,15,5,0.092,  2.25
OK,15,6,0.102,  2.57
OR,1,1,0.412,  3.47
OR,1,2,0.456,  2.93
OR,1,3,0.108,  2.23
OR,1,4,0.020,  0.69
OR,2,1,0.109,  1.66
OR,2,2,0.585,  2.76
OR,2,3,0.306,  2.46
OR,3,1,0.083,  1.83
OR,3,2,0.046,  1.08
OR,3,3,0.063,  1.12
OR,3,4,0.131,  1.60
OR,3,5,0.229,  1.71
OR,3,6,0.183,  1.69
OR,3,7,0.045,  1.00
OR,3,8,0.099,  1.73
OR,3,9,0.071,  1.47
OR,3,10,0.050,  1.08
OR,4,1,0.320,  2.23
OR,4,2,0.680,  2.23
OR,5,1,0.083,  1.83
OR,5,2,0.140,  1.64
OR,5,3,0.777,  1.91
OR,6,1,0.112,  1.79
OR,6,2,0.320,  2.08
OR,6,3,0.568,  3.05
OR,7,1,0.403,  1.74
OR,7,2,0.597,  1.74
OR,8,1,0.053,  1.08
OR,8,2,0.947,  1.08
OR,9,1,0.141,  1.12
OR,9,2,0.859,  1.12
OR,10,1,0.051,  0.70
OR,10,2,0.077,  1.34
OR,10,3,0.177,  1.58
OR,10,4,0.328,  1.72
OR,10,5,0.273,  2.20
OR,10,7,0.072,  1.35
OR,11,1,0.062,  1.32
OR,11,2,0.938,  1.32
OR,12,1,0.153,  1.40
OR,12,2,0.847,  1.40
OR,13,1,0.714,  2.75
OR,13,2,0.287,  3.26
OR,13,3,0.094,  1.24
OR,13,4,0.026,  0.57
OR,13,5,0.079,  2.05
OR,13,6,0.085,  1.80
OR,13,7,0.104,  1.12
OR,13,8,0.055,  1.29
OR,13,9,0.059,  1.02
OR,13,10,0.210,  1.93
OR,14,1,0.662,  2.52
OR,14,2,0.159,  2.37
OR,14,3,0.050,  0.87
OR,14,4,0.028,  0.93
OR,14,5,0.296,  2.51
OR,15,1,0.042,  1.73
OR,15,2,0.131,  1.67
OR,15,3,0.228,  2.27
OR,15,4,0.444,  2.30
OR,15,5,0.099,  1.01
OR,15,6,0.056,  0.84
PA,1,1,0.489,  1.94
PA,1,2,0.417,  2.04
PA,1,3,0.070,  0.90
PA,1,4,0.016,  0.37
PA,2,1,0.136,  2.06
PA,2,2,0.600,  1.94
PA,2,3,0.264,  2.01
PA,3,1,0.149,  1.10
PA,3,2,0.057,  0.99
PA,3,3,0.058,  0.91
PA,3,4,0.109,  0.92
PA,3,5,0.185,  1.72
PA,3,6,0.142,  1.63
PA,3,7,0.067,  1.13
PA,3,8,0.101,  1.27
PA,3,9,0.066,  0.92
PA,3,10,0.066,  0.63
PA,4,1,0.351,  1.31
PA,4,2,0.649,  1.31
PA,5,1,0.121,  1.06
PA,5,2,0.208,  1.50
PA,5,3,0.671,  1.67
PA,6,1,0.141,  1.46
PA,6,2,0.357,  2.05
PA,6,3,0.501,  2.78
PA,7,1,0.403,  1.66
PA,7,2,0.597,  1.66
PA,8,1,0.072,  1.25
PA,8,2,0.928,  1.25
PA,9,1,0.148,  1.23
PA,9,2,0.852,  1.23
PA,10,1,0.045,  1.17
PA,10,2,0.069,  1.07
PA,10,3,0.182,  1.97
PA,10,4,0.282,  2.24
PA,10,5,0.283,  1.81
PA,10,6,0.030,  0.82
PA,10,7,0.108,  1.04
PA,11,1,0.051,  0.91
PA,11,2,0.949,  0.91
PA,12,1,0.154,  1.48
PA,12,2,0.846,  1.48
PA,13,1,0.740,  1.59
PA,13,2,0.256,  1.79
PA,13,3,0.103,  1.15
PA,13,4,0.026,  0.59
PA,13,5,0.064,  0.55
PA,13,6,0.076,  1.71
PA,13,7,0.119,  1.19
PA,13,8,0.058,  0.76
PA,13,9,0.030,  0.42
PA,13,10,0.157,  1.55
PA,14,1,0.689,  1.20
PA,14,2,0.160,  1.67
PA,14,3,0.054,  0.71
PA,14,4,0.023,  0.65
PA,14,5,0.253,  1.67
PA,15,1,0.035,  1.17
PA,15,2,0.144,  1.20
PA,15,3,0.229,  1.09
PA,15,4,0.422,  1.02
PA,15,5,0.114,  0.95
PA,15,6,0.056,  0.77
PR,1,1,0.549,  4.19
PR,1,2,0.371,  4.28
PR,2,1,0.134,  2.15
PR,2,2,0.676,  3.68
PR,2,3,0.190,  3.57
PR,3,1,0.297,  3.71
PR,3,2,0.074,  2.97
PR,3,3,0.076,  1.89
PR,3,4,0.170,  4.11
PR,3,5,0.130,  2.96
PR,3,6,0.106,  2.66
PR,3,9,0.057,  1.53
PR,4,1,0.583,  3.21
PR,4,2,0.417,  3.21
PR,5,2,0.266,  4.09
PR,5,3,0.699,  3.91
PR,6,1,0.077,  2.30
PR,6,2,0.448,  4.30
PR,6,3,0.476,  3.12
PR,7,1,0.510,  2.49
PR,7,2,0.490,  2.49
PR,8,1,0.101,  1.97
PR,8,2,0.899,  1.97
PR,9,1,0.253,  4.75
PR,9,2,0.747,  4.75
PR,10,1,0.080,  2.06
PR,10,2,0.094,  3.22
PR,10,3,0.160,  2.42
PR,10,4,0.363,  3.06
PR,10,5,0.101,  2.11
PR,10,6,0.080,  1.97
PR,10,7,0.121,  2.54
PR,11,1,0.114,  3.17
PR,11,2,0.886,  3.17
PR,12,1,0.313,  4.04
PR,12,2,0.687,  4.04
PR,13,1,0.684,  2.20
PR,13,2,0.225,  2.43
PR,13,3,0.146,  2.84
PR,13,5,0.233,  2.68
PR,13,7,0.065,  1.84
PR,13,8,0.079,  2.82
PR,13,10,0.135,  2.23
PR,14,1,0.614,  3.54
PR,14,2,0.077,  2.07
PR,14,3,0.101,  2.74
PR,14,5,0.295,  4.32
PR,15,2,0.091,  2.69
PR,15,3,0.267,  4.17
PR,15,4,0.487,  4.55
PR,15,5,0.105,  3.90
RI,1,1,0.470,  3.77
RI,1,2,0.370,  5.04
RI,2,2,0.597,  9.34
RI,2,3,0.302,  7.63
RI,3,1,0.161,  3.02
RI,3,5,0.236,  2.74
RI,3,6,0.172,  6.28
RI,3,8,0.122,  3.40
RI,4,1,0.331,  5.95
RI,4,2,0.669,  5.95
RI,5,1,0.134,  3.05
RI,5,2,0.134,  6.08
RI,5,3,0.733,  5.72
RI,6,1,0.178,  4.88
RI,6,2,0.195,  2.41
RI,6,3,0.626,  6.27
RI,7,1,0.478,  6.88
RI,7,2,0.522,  6.88
RI,8,2,0.937,  3.33
RI,9,1,0.128,  5.08
RI,9,2,0.872,  5.08
RI,10,3,0.165,  3.64
RI,10,4,0.270,  9.61
RI,10,5,0.350,  7.83
RI,11,2,0.970,  1.99
RI,12,2,0.882,  3.81
RI,13,1,0.657,  4.58
RI,13,2,0.232,  5.49
RI,13,10,0.226,  3.41
RI,14,1,0.632,  4.96
RI,14,2,0.133,  3.79
RI,14,5,0.289,  5.52
RI,15,2,0.198,  7.17
RI,15,3,0.101,  4.64
RI,15,4,0.440,  4.84
SC,1,1,0.328,  3.89
SC,1,2,0.466,  4.24
SC,1,3,0.143,  2.58
SC,1,4,0.034,  1.26
SC,2,1,0.181,  1.20
SC,2,2,0.526,  3.12
SC,2,3,0.293,  3.14
SC,3,1,0.111,  2.10
SC,3,2,0.061,  1.71
SC,3,3,0.039,  1.46
SC,3,4,0.151,  2.38
SC,3,5,0.194,  1.74
SC,3,6,0.120,  1.42
SC,3,7,0.091,  2.23
SC,3,8,0.069,  1.06
SC,3,9,0.072,  1.61
SC,3,10,0.091,  2.08
SC,4,1,0.222,  2.89
SC,4,2,0.778,  2.89
SC,5,1,0.060,  0.83
SC,5,2,0.096,  1.59
SC,5,3,0.845,  1.74
SC,6,1,0.113,  1.67
SC,6,2,0.276,  3.15
SC,6,3,0.611,  2.74
SC,7,1,0.427,  3.57
SC,7,2,0.573,  3.57
SC,8,1,0.058,  1.35
SC,8,2,0.942,  1.35
SC,9,1,0.062,  2.17
SC,9,2,0.938,  2.17
SC,10,2,0.087,  1.52
SC,10,3,0.118,  2.85
SC,10,4,0.361,  3.76
SC,10,5,0.277,  3.87
SC,10,7,0.105,  1.36
SC,11,2,0.968,  1.34
SC,12,1,0.110,  1.97
SC,12,2,0.890,  1.97
SC,13,1,0.726,  2.07
SC,13,2,0.239,  2.29
SC,13,3,0.079,  2.45
SC,13,6,0.049,  0.99
SC,13,7,0.070,  1.74
SC,13,8,0.042,  1.47
SC,13,10,0.201,  2.94
SC,14,1,0.687,  2.21
SC,14,2,0.173,  2.26
SC,14,3,0.049,  1.65
SC,14,5,0.259,  1.81
SC,15,1,0.074,  2.15
SC,15,2,0.192,  1.70
SC,15,3,0.273,  4.14
SC,15,4,0.293,  2.41
SC,15,5,0.075,  2.13
SC,15,6,0.093,  1.77
SD,1,1,0.370,  4.41
SD,1,2,0.432,  4.77
SD,1,3,0.160,  4.61
SD,2,2,0.654,  5.81
SD,2,3,0.270,  6.25
SD,3,4,0.147,  4.43
SD,3,5,0.271,  5.94
SD,3,6,0.146,  1.92
SD,3,10,0.084,  3.11
SD,4,1,0.120,  4.04
SD,4,2,0.880,  4.04
SD,5,2,0.136,  4.76
SD,5,3,0.835,  4.77
SD,6,2,0.313,  3.79
SD,6,3,0.630,  5.01
SD,7,1,0.333,  4.29
SD,7,2,0.667,  4.29
SD,8,2,0.958,  1.77
SD,9,1,0.101,  4.21
SD,9,2,0.899,  4.21
SD,10,2,0.102,  3.00
SD,10,3,0.200,  4.57
SD,10,4,0.325,  5.27
SD,10,5,0.199,  4.49
SD,10,7,0.089,  3.51
SD,11,2,0.962,  2.06
SD,12,2,0.898,  4.91
SD,13,1,0.779,  5.56
SD,13,2,0.378,  5.81
SD,13,3,0.103,  2.43
SD,13,6,0.132,  3.52
SD,13,10,0.179,  4.57
SD,14,1,0.753,  6.27
SD,14,2,0.159,  4.24
SD,14,5,0.235,  6.36
SD,15,2,0.123,  2.32
SD,15,3,0.194,  1.98
SD,15,4,0.367,  4.45
SD,15,6,0.131,  2.82
TN,1,1,0.400,  2.87
TN,1,2,0.471,  2.95
TN,1,3,0.089,  1.33
TN,2,1,0.226,  2.19
TN,2,2,0.480,  1.81
TN,2,3,0.294,  2.60
TN,3,1,0.057,  0.97
TN,3,2,0.052,  1.00
TN,3,3,0.036,  0.78
TN,3,4,0.129,  1.76
TN,3,5,0.271,  3.31
TN,3,6,0.159,  1.78
TN,3,7,0.059,  1.05
TN,3,8,0.093,  1.74
TN,3,9,0.087,  1.69
TN,3,10,0.057,  1.63
TN,4,1,0.189,  2.06
TN,4,2,0.811,  2.06
TN,5,1,0.114,  1.19
TN,5,2,0.091,  1.83
TN,5,3,0.795,  2.09
TN,6,1,0.157,  2.05
TN,6,2,0.194,  2.52
TN,6,3,0.649,  1.82
TN,7,1,0.434,  3.28
TN,7,2,0.566,  3.28
TN,8,1,0.049,  1.50
TN,8,2,0.951,  1.50
TN,9,1,0.091,  1.75
TN,9,2,0.909,  1.75
TN,10,1,0.042,  0.89
TN,10,2,0.068,  1.31
TN,10,3,0.211,  2.66
TN,10,4,0.301,  2.88
TN,10,5,0.250,  2.77
TN,10,7,0.112,  1.72
TN,11,1,0.045,  1.20
TN,11,2,0.955,  1.20
TN,12,1,0.114,  1.35
TN,12,2,0.886,  1.35
TN,13,1,0.777,  2.24
TN,13,2,0.276,  1.97
TN,13,3,0.071,  1.35
TN,13,4,0.029,  0.69
TN,13,5,0.031,  0.91
TN,13,6,0.081,  1.62
TN,13,7,0.118,  1.61
TN,13,8,0.035,  0.96
TN,13,9,0.034,  0.99
TN,13,10,0.169,  1.67
TN,14,1,0.755,  2.42
TN,14,2,0.151,  1.39
TN,14,3,0.030,  0.71
TN,14,5,0.227,  1.68
TN,15,2,0.180,  2.05
TN,15,3,0.255,  1.98
TN,15,4,0.419,  2.78
TN,15,5,0.057,  1.12
TN,15,6,0.072,  1.22
TX,1,1,0.436,  2.00
TX,1,2,0.411,  1.61
TX,1,3,0.112,  1.13
TX,1,4,0.034,  0.40
TX,1,5,0.008,  0.29
TX,2,1,0.162,  1.25
TX,2,2,0.557,  2.30
TX,2,3,0.281,  1.67
TX,3,1,0.092,  1.38
TX,3,2,0.042,  0.64
TX,3,3,0.064,  0.69
TX,3,4,0.121,  0.62
TX,3,5,0.209,  0.94
TX,3,6,0.152,  0.81
TX,3,7,0.075,  0.83
TX,3,8,0.107,  0.84
TX,3,9,0.078,  0.83
TX,3,10,0.060,  0.59
TX,4,1,0.244,  0.98
TX,4,2,0.756,  0.98
TX,5,1,0.076,  0.96
TX,5,2,0.130,  0.85
TX,5,3,0.794,  1.28
TX,6,1,0.092,  0.63
TX,6,2,0.300,  1.98
TX,6,3,0.608,  1.80
TX,7,1,0.382,  1.59
TX,7,2,0.618,  1.59
TX,8,1,0.072,  0.78
TX,8,2,0.928,  0.78
TX,9,1,0.104,  0.67
TX,9,2,0.896,  0.67
TX,10,1,0.044,  0.63
TX,10,2,0.074,  0.96
TX,10,3,0.164,  0.88
TX,10,4,0.353,  1.51
TX,10,5,0.253,  1.65
TX,10,6,0.023,  0.45
TX,10,7,0.090,  0.48
TX,11,1,0.059,  0.76
TX,11,2,0.941,  0.76
TX,12,1,0.129,  1.31
TX,12,2,0.871,  1.31
TX,13,1,0.756,  1.36
TX,13,2,0.281,  1.21
TX,13,3,0.100,  1.00
TX,13,4,0.016,  0.33
TX,13,5,0.032,  0.51
TX,13,6,0.074,  0.80
TX,13,7,0.122,  1.00
TX,13,8,0.026,  0.72
TX,13,9,0.036,  0.48
TX,13,10,0.180,  1.10
TX,14,1,0.707,  1.62
TX,14,2,0.150,  0.94
TX,14,3,0.055,  0.56
TX,14,4,0.026,  0.45
TX,14,5,0.250,  1.52
TX,15,1,0.020,  0.54
TX,15,2,0.166,  0.50
TX,15,3,0.269,  1.14
TX,15,4,0.373,  0.96
TX,15,5,0.097,  1.30
TX,15,6,0.074,  0.67
UT,1,1,0.280,  2.45
UT,1,2,0.547,  2.07
UT,1,3,0.116,  1.37
UT,1,4,0.042,  1.01
UT,2,1,0.150,  2.03
UT,2,2,0.478,  4.35
UT,2,3,0.372,  4.53
UT,3,1,0.067,  1.34
UT,3,2,0.063,  1.21
UT,3,3,0.060,  1.72
UT,3,4,0.145,  2.50
UT,3,5,0.200,  2.65
UT,3,6,0.149,  2.15
UT,3,7,0.066,  1.59
UT,3,8,0.102,  2.00
UT,3,9,0.081,  1.69
UT,3,10,0.069,  1.70
UT,4,1,0.174,  3.00
UT,4,2,0.826,  3.00
UT,5,1,0.069,  1.40
UT,5,2,0.087,  1.28
UT,5,3,0.844,  2.33
UT,6,1,0.134,  1.70
UT,6,2,0.291,  3.04
UT,6,3,0.575,  3.83
UT,7,1,0.362,  2.34
UT,7,2,0.638,  2.34
UT,8,1,0.049,  1.86
UT,8,2,0.951,  1.86
UT,9,1,0.077,  1.08
UT,9,2,0.923,  1.08
UT,10,1,0.044,  1.18
UT,10,2,0.097,  1.36
UT,10,3,0.216,  2.42
UT,10,4,0.322,  4.05
UT,10,5,0.253,  3.34
UT,10,7,0.056,  1.98
UT,11,1,0.070,  1.76
UT,11,2,0.930,  1.76
UT,12,1,0.150,  3.91
UT,12,2,0.850,  3.91
UT,13,1,0.721,  2.56
UT,13,2,0.210,  2.13
UT,13,3,0.065,  1.06
UT,13,5,0.056,  1.23
UT,13,6,0.070,  1.58
UT,13,7,0.108,  2.46
UT,13,8,0.047,  1.28
UT,13,9,0.038,  1.71
UT,13,10,0.211,  2.27
UT,14,1,0.667,  3.29
UT,14,2,0.101,  1.54
UT,14,3,0.049,  1.48
UT,14,5,0.298,  3.29
UT,15,2,0.174,  2.50
UT,15,3,0.238,  3.25
UT,15,4,0.342,  2.16
UT,15,5,0.066,  1.70
UT,15,6,0.154,  2.31
VA,1,1,0.428,  1.87
VA,1,2,0.416,  2.83
VA,1,3,0.118,  1.34
VA,1,4,0.021,  0.57
VA,1,5,0.017,  0.87
VA,2,1,0.121,  1.30
VA,2,2,0.579,  2.11
VA,2,3,0.300,  1.55
VA,3,1,0.102,  1.30
VA,3,2,0.062,  0.84
VA,3,3,0.068,  1.04
VA,3,4,0.150,  1.34
VA,3,5,0.192,  1.33
VA,3,6,0.115,  1.57
VA,3,7,0.070,  0.66
VA,3,8,0.084,  1.16
VA,3,9,0.076,  0.83
VA,3,10,0.081,  1.65
VA,4,1,0.286,  1.69
VA,4,2,0.714,  1.69
VA,5,1,0.064,  1.04
VA,5,2,0.142,  1.43
VA,5,3,0.794,  1.72
VA,6,1,0.074,  1.03
VA,6,2,0.338,  1.59
VA,6,3,0.588,  1.62
VA,7,1,0.384,  2.05
VA,7,2,0.616,  2.05
VA,8,1,0.064,  0.79
VA,8,2,0.936,  0.79
VA,9,1,0.115,  1.15
VA,9,2,0.885,  1.15
VA,10,1,0.048,  0.80
VA,10,2,0.082,  1.21
VA,10,3,0.161,  1.78
VA,10,4,0.304,  2.33
VA,10,5,0.261,  1.65
VA,10,6,0.030,  0.62
VA,10,7,0.114,  1.70
VA,11,1,0.061,  1.04
VA,11,2,0.939,  1.04
VA,12,1,0.157,  1.65
VA,12,2,0.843,  1.65
VA,13,1,0.750,  1.00
VA,13,2,0.285,  1.60
VA,13,3,0.096,  1.35
VA,13,5,0.034,  0.76
VA,13,6,0.074,  1.67
VA,13,7,0.109,  1.35
VA,13,8,0.037,  1.05
VA,13,9,0.039,  0.81
VA,13,10,0.174,  1.15
VA,14,1,0.699,  1.15
VA,14,2,0.164,  1.81
VA,14,3,0.039,  0.80
VA,14,4,0.021,  0.78
VA,14,5,0.257,  0.98
VA,15,1,0.021,  0.78
VA,15,2,0.109,  1.03
VA,15,3,0.255,  2.40
VA,15,4,0.428,  1.86
VA,15,5,0.080,  1.21
VA,15,6,0.106,  1.40
VT,1,1,0.442,  6.30
VT,1,2,0.342,  4.81
VT,1,3,0.149,  4.53
VT,2,1,0.133,  4.10
VT,2,2,0.525,  7.54
VT,2,3,0.341,  5.13
VT,3,1,0.205,  3.64
VT,3,3,0.121,  3.04
VT,3,5,0.186,  5.21
VT,3,10,0.098,  3.31
VT,4,1,0.319,  5.75
VT,4,2,0.681,  5.75
VT,5,1,0.133,  2.89
VT,5,2,0.129,  3.90
VT,5,3,0.737,  5.30
VT,6,1,0.144,  2.40
VT,6,2,0.223,  5.62
VT,6,3,0.633,  6.97
VT,7,1,0.388,  6.41
VT,7,2,0.612,  6.41
VT,8,2,0.945,  2.43
VT,9,1,0.180,  5.66
